ID,TransmissionRatio,Transmission,INEvTransmission,FilterUsed,Nodes,EventSkew,EventNodeRatio,WorkloadSize,NumberProjections,MinimalSelectivity,MedianSelectivity,CombigenComputationTime,Efficiency,PlacementComputationTime,centralHopLatency,Depth,CentralTransmission,LowerBound,EventTypes,MaximumParents,exact_costs,TransmissionRatioOperatorPlacement,TransmissionRatioCentral,PushPullTime,MaxPushPullLatency
7142396,0.6003497114880224,57190.0,34334.0,[],50,1.3,0.1,10,10,0.1,0.08433933686486104,0.02,2.58,2.23,5,0.5,57190.0,0.0,10,7,11269.82043496761,0.32824082352675515,0.1970592837028783,11.964959383010864,11
2208788,0.8002630590003758,53220.0,42590.0,[],50,1.3,0.1,10,10,0.1,0.08639515749354312,0.05,2.58,2.25,5,0.5,53220.0,0.0,10,7,22181.68782407821,0.5208191552965065,0.41679233040357405,4.900789499282837,13
6275437,0.6003497114880224,57190.0,34334.0,"[(<tree.AND object at 0x7f79ec4517e0>, 'I')]",50,1.3,0.1,10,12,0.1,0.06635543816271841,0.06,2.58,2.21,5,1.5,57190.0,0.0,10,7,5892.948287925758,0.17163593778545344,0.10304158573047313,14.426898002624512,11
9047042,0.7827941947892988,57190.0,44768.0,[],50,1.3,0.1,10,10,0.1,0.07073386035701587,0.02,2.58,2.29,5,0.5,57190.0,0.0,10,7,22146.27581934489,0.4946898637273251,0.38724035354685943,13.548785209655762,13
6992783,0.5771132926068363,57190.0,33005.10920418497,[],50,1.3,0.1,10,13,0.1,0.06820855106587093,0.05,2.58,2.44,5,1.5,57190.0,0.0,10,7,10352.934334125512,0.31367671805227004,0.18102700356925183,14.533779382705688,11
9819707,0.7653261059625809,57190.0,43769.0,[],50,1.3,0.1,10,10,0.1,0.08162937743335438,0.02,2.58,2.22,5,0.5,57190.0,0.0,10,7,25001.372247110365,0.571211867922739,0.4371633545569219,5.267359018325806,13
5175203,0.800297254764819,57190.0,45769.0,[],50,1.3,0.1,10,10,0.1,0.07271992849833187,0.03,2.58,2.17,5,0.5,57190.0,0.0,10,7,24298.680088122503,0.5308982081348184,0.42487637852985666,5.164548873901367,13
9490206,0.6003497114880224,57190.0,34334.0,"[(<tree.AND object at 0x7f2cdecbdd50>, 'J')]",50,1.3,0.1,10,10,0.1,0.07944113835164231,0.02,2.58,2.18,5,1.5,57190.0,0.0,10,7,15272.952239651864,0.44483463155041253,0.2670563427111709,4.16585373878479,11
2824395,0.6003846826368247,57190.0,34336.0,[],50,1.3,0.1,10,14,0.1,0.07323591559315026,0.04,2.58,2.18,5,0.5,57190.0,0.0,10,7,18424.594751794084,0.5365970046538352,0.3221646223429635,12.982804298400879,11
3054957,0.7827767092148977,57190.0,44767.0,[],50,1.3,0.1,10,10,0.1,0.07962097734525476,0.02,2.58,2.22,5,0.5,57190.0,0.0,10,7,30107.64976950497,0.6725411524003165,0.5264495500875148,9.448639392852783,13
5362630,0.8002797691904179,57190.0,45768.0,[],50,1.3,0.1,10,10,0.1,0.08791503548787127,0.02,2.58,2.17,5,0.5,57190.0,0.0,10,7,33662.78953324654,0.7355092976150703,0.588613210932795,3.2792279720306396,13
4585296,0.5214722853645742,57190.0,29823.0,[],50,1.3,0.1,10,10,0.1,0.06301350667468401,0.02,2.58,2.23,5,0.5,57190.0,0.0,10,7,14505.50580616636,0.48638654079624316,0.25363710099958664,0.4536921977996826,11
9976459,0.7349361776534359,57190.0,42031.0,[],50,1.3,0.1,10,10,0.1,0.07697425043418576,0.02,2.58,2.22,5,0.5,57190.0,0.0,10,7,22474.405571759235,0.5347102274930227,0.3929778907459212,5.439801216125488,13
5068964,0.6003671970624235,57190.0,34335.0,[],50,1.3,0.1,10,12,0.1,0.07796288809395235,0.09,2.58,2.2,5,0.5,57190.0,0.0,10,7,18308.889305087665,0.5332427349668754,0.32014144614596374,12.873060941696167,11
5511055,0.6003497114880224,57190.0,34334.0,[],50,1.3,0.1,10,10,0.1,0.07842151085955053,0.05,2.58,2.17,5,0.5,57190.0,0.0,10,7,9427.50929223796,0.27458231759299706,0.1648454151466683,10.982238292694092,11
104703,0.4003625815808557,82740.0,33126.0,[],50,1.3,0.2,10,10,0.1,0.09191115291228943,0.04,2.42,2.5,5,0.5,82740.0,0.0,10,7,5939.240617120763,0.17929241734953702,0.07178197506793284,13.727041721343994,9
3726955,0.40038216560509554,78500.0,31430.0,[],50,1.3,0.2,10,10,0.1,0.07864860959775963,0.03,2.42,2.47,5,0.5,78500.0,0.0,10,7,8125.178403769775,0.2585166529993565,0.10350545737286337,0.16372251510620117,9
4374623,0.4004428697962799,67740.0,27126.0,[],50,1.3,0.2,10,10,0.1,0.07251821849363198,0.03,2.42,2.5,5,0.5,67740.0,0.0,10,7,8225.575812908079,0.30323585537521486,0.12142863615158073,2.9680123329162598,9
5776484,0.4003625815808557,82740.0,33126.0,[],50,1.3,0.2,10,10,0.1,0.07744029229377547,0.03,2.42,2.45,5,0.5,82740.0,0.0,10,7,6199.291001413109,0.18714275799713545,0.07492495771589448,3.740522623062134,9
4178148,0.4003625815808557,82740.0,33126.0,[],50,1.3,0.2,10,10,0.1,0.08371583042025746,0.01,2.42,2.47,5,0.5,82740.0,0.0,10,7,4905.679211586874,0.14809150551189018,0.05929029745693587,12.270203590393066,9
8413197,0.4003625815808557,82740.0,33126.0,[],50,1.3,0.2,10,11,0.1,0.06704984363144162,0.04,2.42,2.47,5,0.5,82740.0,0.0,10,7,4633.520146747864,0.1398756308261747,0.05600096865781803,13.990751504898071,9
